acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
4,2018-07-02,0,0,0,0
4,2018-07-03,0,0,0,0
4,2018-07-04,0,0,0,0
4,2018-07-05,0,0,0,0
4,2018-07-06,1,64.7492758333,0,0
4,2018-07-07,1,15.801766,1,0
4,2018-07-08,0,0,0,0
4,2018-07-09,0,0,0,0
4,2018-07-10,0,0,0,0
4,2018-07-11,0,0,0,0
4,2018-07-12,0,0,0,0
4,2018-07-13,2,66.2957193334,0,0
4,2018-07-14,1,51.0724493333,0,0
4,2018-07-15,0,0,0,0
4,2018-07-16,1,92.9044416667,0,0
4,2018-07-17,1,32.908876,1,0
4,2018-07-18,0,0,0,0
4,2018-07-19,0,0,0,0
4,2018-07-20,0,0,0,0
4,2018-07-21,0,0,0,0
4,2018-07-22,0,0,0,0
4,2018-07-23,1,243.922173333,1,0
4,2018-07-24,1,139.859773833,0,0
4,2018-07-25,1,80.554397,1,0
4,2018-07-27,1,303.2937875,1,0
4,2018-07-28,1,245.867064167,0,0
4,2018-07-29,1,201.298658667,2,0
4,2018-07-30,0,0,0,0
4,2018-07-31,1,90.8802228333,0,0
4,2018-08-01,1,13.6694426667,0,0
4,2018-08-02,1,122.392281833,1,0
4,2018-08-03,2,240.743611333,2,0
4,2018-08-04,1,256.626786833,0,0
4,2018-08-05,0,0,0,0
4,2018-08-06,0,0,0,0
4,2018-08-07,0,0,0,0
4,2018-08-08,0,0,0,0
4,2018-08-09,0,0,0,0
4,2018-08-10,0,0,0,0
4,2018-08-11,1,2.0412855,0,0
4,2018-08-12,0,0,0,0
4,2018-08-13,0,0,0,0
4,2018-08-14,0,0,0,0
4,2018-08-15,0,0,0,0
4,2018-08-16,0,0,0,0
4,2018-08-17,0,0,0,0
4,2018-08-18,0,0,0,0
4,2018-08-19,0,0,0,0
4,2018-08-20,0,0,0,0
4,2018-08-21,0,0,0,0
4,2018-08-22,0,0,0,0
4,2018-08-23,0,0,0,0
4,2018-08-24,0,0,0,0
4,2018-08-25,0,0,0,0
4,2018-08-26,0,0,0,0
4,2018-08-27,0,0,0,0
5,2018-01-07,1,59.7267188333,0,0
5,2018-01-08,0,0,0,0
5,2018-01-09,2,103.568613833,0,0
5,2018-01-10,1,80.1818903333,0,0
5,2018-01-11,1,36.2465346667,0,0
5,2018-01-12,1,50.034099,0,0
5,2018-01-13,0,0,0,0
5,2018-01-14,1,41.0670873333,0,0
5,2018-01-15,0,0,0,0
5,2018-01-16,1,122.3769065,1,0
5,2018-01-17,1,68.20015,0,0
5,2018-01-18,1,11.8806721667,0,0
5,2018-01-19,1,186.740929,1,0
5,2018-01-20,1,28.7641056667,0,0
5,2018-01-21,1,94.2040041667,0,0
5,2018-01-22,1,149.383262667,0,0
5,2018-01-23,1,141.321825333,0,0
5,2018-01-24,1,156.203973167,1,0
5,2018-01-25,1,46.0909346667,0,0
5,2018-01-26,1,41.5787176667,0,0
5,2018-01-27,1,146.624465667,1,0
5,2018-01-28,1,99.2464081667,0,0
5,2018-01-29,1,45.1443201667,0,0
5,2018-01-30,1,86.218259,0,0
5,2018-01-31,1,59.0732583333,1,0
5,2018-02-01,1,92.796903,0,0
5,2018-02-02,1,71.6471593333,1,0
5,2018-02-03,0,0,0,0
5,2018-02-04,1,99.2911913333,0,0
5,2018-02-05,1,17.8876703333,0,0
5,2018-02-06,0,0,1,0
5,2018-02-07,1,42.4472545,0,0
5,2018-02-08,1,182.0589425,1,0
5,2018-02-09,1,8.46893416667,0,0
5,2018-02-10,0,0,0,0
5,2018-02-11,1,129.474059667,0,0
5,2018-02-12,1,88.1546591667,0,0
5,2018-02-13,1,25.0259076667,0,0
5,2018-02-14,0,0,0,0
5,2018-02-15,1,174.530970167,0,0
5,2018-02-16,2,255.046944833,1,0
5,2018-02-17,1,12.0469175,0,0
5,2018-02-18,2,162.3617465,0,0
5,2018-02-19,1,55.7847291667,0,0
5,2018-02-20,1,59.4397463333,0,0
5,2018-02-21,1,42.023567,0,0
5,2018-02-22,1,130.508256833,0,0
5,2018-02-23,1,58.313197,0,0
5,2018-02-24,1,125.430114333,0,0
5,2018-02-25,1,67.0659478333,0,0
5,2018-02-26,1,31.4305303333,0,0
5,2018-02-27,1,28.8761661667,0,0
5,2018-02-28,1,100.092111833,0,0
5,2018-03-01,1,3.47594066667,0,0
5,2018-03-02,0,0,0,0
5,2018-03-03,0,0,0,0
5,2018-03-04,1,4.33607466667,0,0
5,2018-03-05,2,78.5181188334,0,0
5,2018-03-06,0,0,0,0
5,2018-03-07,1,67.6708931667,0,0
5,2018-03-08,1,59.0020355,0,0
5,2018-03-09,1,50.6629603333,0,0
5,2018-03-10,1,94.1071231667,1,0
5,2018-03-11,1,2.40230716667,0,0
5,2018-03-12,1,54.3836295,1,0
5,2018-03-13,0,0,0,0
5,2018-03-14,1,97.8845281667,0,0
5,2018-03-15,1,155.683978,1,0
5,2018-03-16,1,18.6762898333,0,0
5,2018-03-17,1,5.693861,0,0
5,2018-03-18,1,85.3774193333,0,0
5,2018-03-19,0,0,0,0
5,2018-03-20,0,0,0,0
5,2018-03-21,0,0,0,0
5,2018-03-22,0,0,0,0
5,2018-03-23,0,0,0,0
5,2018-03-24,0,0,0,0
5,2018-03-25,1,101.7790095,0,0
5,2018-03-26,1,14.0739101667,1,0
5,2018-03-27,1,11.3480688333,0,0
5,2018-03-28,0,0,0,0
5,2018-03-29,1,41.2800236667,0,0
5,2018-03-30,1,10.6980285,0,0
5,2018-03-31,0,0,0,0
5,2018-04-01,1,23.1653771667,0,0
5,2018-04-02,1,2.662257,0,0
5,2018-04-03,0,0,0,0
5,2018-04-04,1,11.9706803333,0,0
5,2018-04-05,0,0,0,0
5,2018-04-06,0,0,0,0
5,2018-04-07,0,0,0,0
5,2018-04-08,0,0,0,0
5,2018-04-09,0,0,0,0
5,2018-04-10,0,0,0,0
5,2018-04-11,0,0,0,0
5,2018-04-12,0,0,0,0
5,2018-04-13,0,0,0,0
5,2018-04-14,0,0,0,0
5,2018-04-15,0,0,0,0
6,2018-06-05,1,5.63057216667,0,0
6,2018-06-06,1,76.5443475,0,0
6,2018-06-07,2,134.276672167,2,0
6,2018-06-08,1,203.849392833,2,0
6,2018-06-09,1,196.479387,2,0
6,2018-06-10,1,163.6741795,0,0
6,2018-06-11,0,0,0,0
6,2018-06-12,1,28.2927066667,1,0
6,2018-06-13,0,0,0,0
6,2018-06-14,2,172.595749667,1,0
6,2018-06-15,2,157.439929,2,0
6,2018-06-16,3,118.380186833,0,0
6,2018-06-17,0,0,0,0
6,2018-06-18,2,52.6609141667,0,0
6,2018-06-19,0,0,0,0
6,2018-06-20,0,0,0,0
6,2018-06-21,0,0,0,0
6,2018-06-22,0,0,0,0
6,2018-06-23,1,9.60006966667,0,0
6,2018-06-24,1,147.642282,1,0
6,2018-06-25,0,0,0,0
6,2018-06-26,1,114.949999667,3,0
6,2018-06-27,1,196.947144833,2,0
6,2018-06-28,1,15.7023031667,0,0
6,2018-06-29,1,10.1590001667,0,0
6,2018-06-30,1,132.987784333,2,0
6,2018-07-01,1,105.176804167,2,0
6,2018-07-02,2,85.0438933334,1,0
6,2018-07-03,0,0,0,0
6,2018-07-04,0,0,0,0
6,2018-07-05,0,0,0,0
6,2018-07-06,0,0,0,0
6,2018-07-07,1,17.3480545,0,0
6,2018-07-08,0,0,0,0
6,2018-07-09,2,133.041100333,0,0
6,2018-07-10,0,0,0,0
6,2018-07-11,0,0,0,0
6,2018-07-12,0,0,0,0
6,2018-07-13,0,0,0,0
6,2018-07-14,2,124.933725667,2,0
6,2018-07-15,0,0,0,0
6,2018-07-16,1,139.111612667,1,0
6,2018-07-17,1,79.3535321667,1,0
6,2018-07-18,1,133.886249667,1,0
6,2018-07-19,0,0,0,0
6,2018-07-20,1,91.9906563333,1,0
6,2018-07-21,1,138.885445833,1,0
6,2018-07-22,1,24.1459173333,0,0
6,2018-07-23,1,119.308748333,2,0
6,2018-07-24,0,0,0,0
6,2018-07-25,0,0,0,0
6,2018-07-27,0,0,0,0
6,2018-07-28,1,24.0452185,0,0
6,2018-07-29,0,0,0,0
6,2018-07-30,0,0,0,0
6,2018-07-31,1,11.6307113333,0,0
6,2018-08-01,0,0,0,0
6,2018-08-02,0,0,0,0
6,2018-08-03,0,0,0,0
6,2018-08-04,1,197.103019667,2,0
6,2018-08-05,1,98.0322758333,1,0
6,2018-08-06,1,78.1249156667,1,0
6,2018-08-07,0,0,0,0
6,2018-08-08,1,99.0882603333,1,0
6,2018-08-09,1,71.5235561667,1,0
6,2018-08-10,1,52.0986663333,1,0
6,2018-08-11,0,0,0,0
6,2018-08-12,1,75.741122,1,0
6,2018-08-13,1,41.2572078333,0,0
6,2018-08-14,1,102.0324245,2,0
6,2018-08-15,0,0,0,0
6,2018-08-16,0,0,0,0
6,2018-08-17,0,0,0,0
6,2018-08-18,2,31.5542495,0,0
6,2018-08-19,0,0,0,0
6,2018-08-20,0,0,0,0
6,2018-08-21,1,4.79160833333,0,0
6,2018-08-22,0,0,0,0
6,2018-08-23,1,30.99737,0,0
6,2018-08-24,0,0,0,0
6,2018-08-25,0,0,0,0
6,2018-08-26,1,58.2829833333,1,0
6,2018-08-27,0,0,0,0
7,2018-05-12,1,42.4996946667,0,0
7,2018-05-13,0,0,0,0
7,2018-05-14,1,27.8152431667,1,0
7,2018-05-15,0,0,0,0
7,2018-05-16,0,0,0,0
7,2018-05-17,0,0,0,0
7,2018-05-18,2,33.8889506667,0,0
7,2018-05-19,3,85.0952461667,0,0
7,2018-05-20,1,52.211828,0,0
7,2018-05-21,0,0,0,0
7,2018-05-22,0,0,0,0
7,2018-05-23,0,0,0,0
7,2018-05-24,0,0,0,0
7,2018-05-25,0,0,0,0
7,2018-05-26,0,0,0,0
7,2018-05-27,0,0,0,0
7,2018-05-28,0,0,0,0
7,2018-05-29,0,0,0,0
7,2018-05-30,1,80.9381873333,0,0
7,2018-05-31,0,0,0,0
7,2018-06-01,0,0,0,0
7,2018-06-02,0,0,0,0
7,2018-06-03,0,0,0,0
7,2018-06-04,0,0,0,0
7,2018-06-05,0,0,0,0
7,2018-06-06,0,0,0,0
7,2018-06-07,0,0,0,0
7,2018-06-08,0,0,0,0
7,2018-06-09,0,0,0,0
7,2018-06-10,0,0,0,0
7,2018-06-11,0,0,0,0
7,2018-06-12,0,0,0,0
7,2018-06-13,1,70.2986316667,0,0
7,2018-06-14,2,103.378592667,0,0
7,2018-06-15,1,53.4760831667,0,0
7,2018-06-16,0,0,0,0
7,2018-06-17,0,0,0,0
7,2018-06-18,1,55.986253,0,0
7,2018-06-19,1,219.723223667,1,0
7,2018-06-20,1,14.1697591667,0,0
7,2018-06-21,1,33.8042941667,0,0
7,2018-06-22,1,89.813162,0,0
7,2018-06-23,0,0,0,0
7,2018-06-24,1,12.5048398333,1,0
7,2018-06-25,0,0,0,0
7,2018-06-26,1,85.871756,0,0
7,2018-06-27,2,160.527193167,1,0
7,2018-06-28,1,145.586584333,0,0
7,2018-06-29,0,0,0,0
7,2018-06-30,1,43.2577316667,0,0
7,2018-07-01,0,0,0,0
7,2018-07-02,0,0,0,0
7,2018-07-03,1,198.831432,2,0
7,2018-07-04,1,93.7143705,0,0
7,2018-07-05,1,70.5472675,1,0
7,2018-07-06,1,44.7553526667,0,0
7,2018-07-07,3,161.848495,0,0
7,2018-07-08,0,0,0,0
7,2018-07-09,0,0,0,0
7,2018-07-10,0,0,0,0
7,2018-07-11,0,0,0,0
7,2018-07-12,0,0,0,0
7,2018-07-13,0,0,0,0
7,2018-07-14,0,0,0,0
7,2018-07-15,0,0,0,0
7,2018-07-16,0,0,0,0
7,2018-07-17,0,0,0,0
7,2018-07-18,0,0,0,0
7,2018-07-19,0,0,0,0
7,2018-07-20,1,3.16394016667,0,0
7,2018-07-21,0,0,0,0
7,2018-07-22,0,0,0,0
7,2018-07-23,0,0,0,0
7,2018-07-24,0,0,0,0
7,2018-07-25,0,0,0,0
7,2018-07-27,2,143.494447,0,0
7,2018-07-28,0,0,0,0
7,2018-07-29,0,0,0,0
7,2018-07-30,1,32.1232565,0,0
7,2018-07-31,0,0,0,0
7,2018-08-01,0,0,0,0
7,2018-08-02,0,0,0,0
7,2018-08-03,0,0,0,0
7,2018-08-04,0,0,0,0
7,2018-08-05,0,0,0,0
7,2018-08-06,1,37.6116103333,0,0
7,2018-08-07,0,0,0,0
7,2018-08-08,0,0,0,0
7,2018-08-09,0,0,0,0
7,2018-08-10,0,0,0,0
7,2018-08-11,0,0,0,0
7,2018-08-12,0,0,0,0
7,2018-08-13,0,0,0,0
7,2018-08-14,0,0,0,0
7,2018-08-15,0,0,0,0
7,2018-08-16,0,0,0,0
7,2018-08-17,0,0,0,0
7,2018-08-18,0,0,0,0
7,2018-08-19,0,0,0,0
7,2018-08-20,0,0,0,0
7,2018-08-21,0,0,0,0
7,2018-08-22,0,0,0,0
7,2018-08-23,0,0,0,0
7,2018-08-24,0,0,0,0
7,2018-08-25,0,0,0,0
7,2018-08-26,0,0,0,0
7,2018-08-27,0,0,0,0
8,2018-05-06,3,152.185322,1,0
8,2018-05-07,1,93.6641945,0,0
8,2018-05-08,1,136.103098667,1,0
8,2018-05-09,1,32.9946208333,0,0
8,2018-05-10,1,352.344563333,2,0
8,2018-05-11,1,184.993429333,2,0
8,2018-05-12,2,36.8284131667,1,0
8,2018-05-13,2,135.945948834,0,0
8,2018-05-14,1,16.133494,0,0
8,2018-05-15,1,237.663184833,1,0
8,2018-05-16,1,44.8158736667,0,0
8,2018-05-17,2,59.4215918333,0,0
8,2018-05-18,1,22.4917143333,0,0
8,2018-05-19,0,0,0,0
8,2018-05-20,0,0,0,0
8,2018-05-21,1,6.489488,0,0
8,2018-05-22,1,9.05165516667,0,0
8,2018-05-23,1,51.5860961667,1,0
8,2018-05-24,1,22.5514556667,0,0
8,2018-05-25,1,56.3306661667,1,0
8,2018-05-26,1,31.7593633333,0,0
8,2018-05-27,1,14.0911928333,0,0
8,2018-05-28,0,0,0,0
8,2018-05-29,1,29.4623546667,0,0
8,2018-05-30,1,25.9413363333,0,0
8,2018-05-31,0,0,0,0
8,2018-06-01,2,140.4608095,1,0
8,2018-06-02,0,0,0,0
8,2018-06-03,0,0,0,0
8,2018-06-04,1,17.8059886667,0,0
8,2018-06-05,0,0,0,0
8,2018-06-06,0,0,0,0
8,2018-06-07,0,0,0,0
8,2018-06-08,0,0,0,0
8,2018-06-09,0,0,0,0
8,2018-06-10,0,0,0,0
8,2018-06-11,0,0,0,0
8,2018-06-12,1,215.5401335,0,0
8,2018-06-13,1,53.0156648333,1,0
8,2018-06-14,1,31.9909218333,0,0
8,2018-06-15,1,4.75278816667,0,0
8,2018-06-16,0,0,0,0
8,2018-06-17,1,5.37516666667,0,0
8,2018-06-18,1,47.8687181667,0,0
8,2018-06-19,1,26.5704891667,0,0
8,2018-06-20,1,30.6435966667,0,0
8,2018-06-21,1,133.611688,1,0
8,2018-06-22,1,41.7730613333,0,0
8,2018-06-23,1,5.82714033333,0,0
8,2018-06-24,1,55.1019035,0,0
8,2018-06-25,1,226.0723015,0,0
8,2018-06-26,1,124.418272667,0,0
8,2018-06-27,1,10.5205383333,0,0
8,2018-06-28,0,0,0,0
8,2018-06-29,2,108.839109667,0,0
8,2018-06-30,1,19.6313906667,0,0
8,2018-07-01,1,109.203945667,0,0
8,2018-07-02,1,103.202687333,1,0
8,2018-07-03,1,161.111051667,1,0
8,2018-07-04,1,156.7692575,1,0
8,2018-07-05,1,64.3168116667,0,0
8,2018-07-06,0,0,0,0
8,2018-07-07,2,60.5022653333,1,0
8,2018-07-08,2,178.662986167,1,0
8,2018-07-09,2,349.127750666,0,0
8,2018-07-10,0,0,0,0
8,2018-07-11,0,0,0,0
8,2018-07-12,1,5.80442,1,0
8,2018-07-13,1,66.5335183333,0,0
8,2018-07-14,1,14.4238218333,0,0
8,2018-07-15,0,0,0,0
8,2018-07-16,0,0,0,0
8,2018-07-17,1,27.7899708333,0,0
8,2018-07-18,0,0,0,0
8,2018-07-19,1,85.611383,0,0
8,2018-07-20,0,0,0,0
8,2018-07-21,0,0,0,0
8,2018-07-22,0,0,0,0
8,2018-07-23,1,2.617304,1,0
8,2018-07-24,1,4.44840966667,0,0
8,2018-07-25,1,68.8415733333,0,0
8,2018-07-27,0,0,0,0
8,2018-07-28,1,9.00866016667,0,0
8,2018-07-29,0,0,0,0
8,2018-07-30,0,0,0,0
8,2018-07-31,0,0,0,0
8,2018-08-01,0,0,0,0
8,2018-08-02,0,0,0,0
8,2018-08-03,0,0,0,0
8,2018-08-04,0,0,0,0
8,2018-08-05,0,0,0,0
8,2018-08-06,0,0,0,0
8,2018-08-07,0,0,0,0
8,2018-08-08,0,0,0,0
8,2018-08-09,0,0,0,0
8,2018-08-10,0,0,0,0
8,2018-08-11,0,0,0,0
8,2018-08-12,0,0,0,0
8,2018-08-13,0,0,0,0
8,2018-08-14,0,0,0,0
8,2018-08-15,0,0,0,0
8,2018-08-16,0,0,0,0
8,2018-08-17,0,0,0,0
8,2018-08-18,0,0,0,0
8,2018-08-19,1,52.1728623333,0,0
8,2018-08-20,0,0,0,0
8,2018-08-21,1,15.2285485,0,0
8,2018-08-22,1,32.5877065,0,0
8,2018-08-23,0,0,0,0
8,2018-08-24,0,0,0,0
8,2018-08-25,0,0,0,0
8,2018-08-26,0,0,0,0
8,2018-08-27,0,0,0,0
9,2018-01-08,2,54.8963445,0,0
9,2018-01-09,1,295.804237667,1,0
9,2018-01-10,0,0,0,0
9,2018-01-11,0,0,0,0
9,2018-01-12,0,0,0,0
9,2018-01-13,1,36.2090455,0,0
9,2018-01-14,1,61.5617565,1,0
9,2018-01-15,1,36.0314923333,0,0
9,2018-01-16,1,445.113806333,2,0
9,2018-01-17,0,0,0,0
9,2018-01-18,0,0,0,0
9,2018-01-19,0,0,0,0
9,2018-01-20,0,0,0,0
9,2018-01-21,0,0,0,0
9,2018-01-22,1,163.959902167,0,0
9,2018-01-23,1,241.079271667,2,0
9,2018-01-24,1,86.2071216667,0,0
9,2018-01-25,1,81.6873045,1,0
9,2018-01-26,0,0,0,0
9,2018-01-27,0,0,0,0
9,2018-01-28,0,0,0,0
9,2018-01-29,1,143.511586833,0,0
9,2018-01-30,2,244.187229,2,0
9,2018-01-31,1,109.927379667,0,0
9,2018-02-01,2,19.0089545,0,0
9,2018-02-02,0,0,0,0
9,2018-02-03,1,56.8582368333,0,0
9,2018-02-04,0,0,0,0
9,2018-02-05,1,43.8969605,1,0
9,2018-02-06,1,99.294789,1,0
9,2018-02-07,0,0,0,0
9,2018-02-08,0,0,0,0
9,2018-02-09,1,57.0735583333,1,0
9,2018-02-10,0,0,0,0
9,2018-02-11,0,0,0,0
9,2018-02-12,1,145.373572167,2,0
9,2018-02-13,1,241.393501,3,0
9,2018-02-14,0,0,0,0
9,2018-02-15,1,191.638819833,2,0
9,2018-02-16,0,0,0,1
9,2018-02-17,1,60.5023631667,0,0
9,2018-02-18,0,0,0,0
9,2018-02-19,1,50.5023176667,1,0
9,2018-02-20,0,0,0,0
9,2018-02-21,0,0,0,0
9,2018-02-22,0,0,0,0
9,2018-02-23,0,0,0,0
9,2018-02-24,0,0,0,0
9,2018-02-25,0,0,0,0
9,2018-02-26,1,6.11236333333,0,0
9,2018-02-27,0,0,0,0
9,2018-02-28,0,0,0,0
9,2018-03-01,0,0,0,0
9,2018-03-02,0,0,0,0
9,2018-03-03,0,0,0,0
9,2018-03-04,0,0,0,0
9,2018-03-05,0,0,0,0
9,2018-03-06,2,96.1344056667,1,0
9,2018-03-07,1,2.4699475,0,0
9,2018-03-08,0,0,0,0
9,2018-03-09,0,0,0,0
9,2018-03-10,0,0,0,0
9,2018-03-11,0,0,0,0
9,2018-03-12,0,0,0,0
9,2018-03-13,0,0,0,0
9,2018-03-14,0,0,0,0
9,2018-03-15,1,12.3626205,0,0
9,2018-03-16,1,55.3792656667,1,0
9,2018-03-17,0,0,0,1
9,2018-03-18,0,0,0,0
9,2018-03-19,1,45.202663,0,0
9,2018-03-20,1,114.241585833,0,0
9,2018-03-21,1,297.4753585,2,0
9,2018-03-22,1,2.1391505,0,0
9,2018-03-23,0,0,0,0
9,2018-03-24,0,0,0,0
9,2018-03-25,0,0,0,0
9,2018-03-26,1,31.3648643333,0,0
9,2018-03-27,1,22.0052583333,0,0
9,2018-03-28,1,127.0644645,0,0
9,2018-03-29,1,108.863365,1,0
9,2018-03-30,0,0,0,0
9,2018-03-31,0,0,0,0
9,2018-04-01,0,0,0,0
9,2018-04-02,0,0,0,0
9,2018-04-03,1,97.0425723333,1,0
9,2018-04-04,1,133.7159955,0,0
9,2018-04-05,0,0,0,0
9,2018-04-06,0,0,0,0
9,2018-04-07,0,0,0,0
9,2018-04-08,0,0,0,0
9,2018-04-09,0,0,0,0
9,2018-04-10,1,222.352977833,1,0
9,2018-04-11,0,0,0,0
9,2018-04-12,0,0,0,0
9,2018-04-13,0,0,0,0
9,2018-04-14,0,0,0,0
9,2018-04-15,0,0,0,0
9,2018-04-16,0,0,0,0
9,2018-04-17,2,163.0810705,1,0
9,2018-04-18,0,0,0,0
9,2018-04-19,1,106.532528,1,0
9,2018-04-20,0,0,0,0
9,2018-04-21,0,0,0,0
9,2018-04-22,0,0,0,0
9,2018-04-23,1,3.01071616667,0,0
9,2018-04-24,1,6.39639583333,0,0
9,2018-04-25,0,0,0,0
9,2018-04-26,0,0,0,0
9,2018-04-27,0,0,0,0
9,2018-04-28,0,0,0,0
9,2018-04-29,0,0,0,0
9,2018-04-30,0,0,0,0
9,2018-05-01,0,0,0,0
9,2018-05-02,0,0,0,0
9,2018-05-03,0,0,0,0
9,2018-05-04,0,0,0,0
9,2018-05-05,0,0,0,0
9,2018-05-06,0,0,0,0
9,2018-05-07,2,22.3049858333,0,0
9,2018-05-08,1,282.335832,2,0
9,2018-05-09,0,0,0,0
9,2018-05-10,1,65.9060563333,1,0
9,2018-05-11,0,0,0,1
9,2018-05-12,2,66.9518236667,1,0
9,2018-05-13,0,0,0,0
9,2018-05-14,0,0,0,0
9,2018-05-15,1,230.355162,1,0
9,2018-05-16,0,0,0,0
9,2018-05-17,0,0,0,0
9,2018-05-18,1,67.0318673333,1,0
9,2018-05-19,0,0,0,0
9,2018-05-20,0,0,0,0
9,2018-05-21,0,0,0,0
9,2018-05-22,1,118.798416167,2,0
9,2018-05-23,0,0,0,0
9,2018-05-24,0,0,0,0
9,2018-05-25,1,387.832445167,4,0
9,2018-05-26,2,199.869975167,2,0
9,2018-05-27,0,0,0,0
9,2018-05-28,0,0,0,0
9,2018-05-29,0,0,0,0
9,2018-05-30,0,0,0,0
9,2018-05-31,0,0,0,0
9,2018-06-01,0,0,0,0
9,2018-06-02,0,0,0,0
9,2018-06-03,0,0,0,0
9,2018-06-04,0,0,0,0
9,2018-06-05,0,0,0,0
9,2018-06-06,0,0,0,0
9,2018-06-07,0,0,0,0
9,2018-06-08,1,4.89716333333,0,0
9,2018-06-09,0,0,0,0
9,2018-06-10,0,0,0,0
9,2018-06-11,0,0,0,0
9,2018-06-12,0,0,0,0
9,2018-06-13,0,0,0,0
9,2018-06-14,2,112.888254666,0,0
9,2018-06-15,0,0,0,0
9,2018-06-16,1,40.1422146667,0,0
9,2018-06-17,0,0,0,0
9,2018-06-18,0,0,0,0
9,2018-06-19,0,0,0,0
9,2018-06-20,0,0,0,0
9,2018-06-21,1,24.3395686667,0,0
9,2018-06-22,0,0,0,0
9,2018-06-23,0,0,0,0
9,2018-06-24,1,45.5991688333,0,0
9,2018-06-25,0,0,0,0
9,2018-06-26,1,21.4453468333,0,0
9,2018-06-27,0,0,0,0
9,2018-06-28,1,99.6268611667,2,0
9,2018-06-29,0,0,0,1
9,2018-06-30,1,44.1964321667,1,0
9,2018-07-01,1,37.8165186667,0,0
9,2018-07-02,0,0,0,0
9,2018-07-03,2,181.453002167,1,0
9,2018-07-04,0,0,0,0
9,2018-07-05,0,0,0,0
9,2018-07-06,1,47.6776638333,0,0
9,2018-07-07,0,0,0,0
9,2018-07-08,0,0,0,0
9,2018-07-09,0,0,0,0
9,2018-07-10,0,0,0,0
9,2018-07-11,0,0,0,0
9,2018-07-12,0,0,0,0
9,2018-07-13,1,57.2925111667,1,0
9,2018-07-14,0,0,0,0
9,2018-07-15,0,0,0,0
9,2018-07-16,0,0,0,0
9,2018-07-17,0,0,0,0
9,2018-07-18,0,0,0,0
9,2018-07-19,0,0,0,0
9,2018-07-20,0,0,0,0
9,2018-07-21,1,102.821010833,0,0
9,2018-07-22,2,18.182989,0,0
9,2018-07-23,0,0,0,0
9,2018-07-24,0,0,0,0
9,2018-07-25,0,0,0,0
9,2018-07-27,0,0,0,0
9,2018-07-28,0,0,0,0
9,2018-07-29,0,0,0,0
9,2018-07-30,0,0,0,0
9,2018-07-31,0,0,0,0
9,2018-08-01,0,0,0,0
9,2018-08-02,0,0,0,0
9,2018-08-03,0,0,0,0
9,2018-08-04,0,0,0,0
9,2018-08-05,0,0,0,0
9,2018-08-06,1,23.4719145,0,0
9,2018-08-07,1,10.0931716667,0,0
9,2018-08-08,0,0,0,0
9,2018-08-09,0,0,0,0
9,2018-08-10,0,0,0,0
9,2018-08-11,0,0,0,0
9,2018-08-12,0,0,0,0
9,2018-08-13,0,0,0,0
9,2018-08-14,0,0,0,0
9,2018-08-15,0,0,0,0
9,2018-08-16,0,0,0,0
9,2018-08-17,0,0,0,0
9,2018-08-18,0,0,0,0
9,2018-08-19,0,0,0,0
9,2018-08-20,0,0,0,0
9,2018-08-21,0,0,0,0
9,2018-08-22,0,0,0,0
9,2018-08-23,0,0,0,0
10,2017-11-10,0,0,0,0
10,2017-11-11,1,16.2460585,0,0
10,2017-11-12,2,108.982875667,0,0
10,2017-11-13,0,0,0,0
10,2017-11-14,0,0,0,0
10,2017-11-15,0,0,0,0
10,2017-11-16,1,4.89454416667,0,0
10,2017-11-17,0,0,0,0
10,2017-11-18,1,72.4959396667,0,0
10,2017-11-19,0,0,0,0
10,2017-11-20,0,0,0,0
10,2017-11-21,0,0,0,0
10,2017-11-22,0,0,0,0
10,2017-11-23,1,258.932431333,1,0
10,2017-11-24,0,0,0,0
10,2017-11-25,0,0,0,0
10,2017-11-26,1,3.9133295,0,0
10,2017-11-27,1,3.30165866667,0,0
10,2017-11-28,0,0,0,0
10,2017-11-29,0,0,0,0
10,2017-11-30,0,0,0,0
10,2017-12-01,0,0,0,0
10,2017-12-02,3,141.238494834,0,0
10,2017-12-03,3,197.138798667,1,0
10,2017-12-04,0,0,0,0
10,2017-12-05,1,28.0583233333,0,0
10,2017-12-06,0,0,0,0
10,2017-12-07,0,0,0,0
10,2017-12-08,1,8.03005933333,0,0
10,2017-12-09,0,0,0,0
10,2017-12-10,0,0,0,0
10,2017-12-11,0,0,0,0
10,2017-12-12,0,0,0,0
10,2017-12-13,0,0,0,0
10,2017-12-14,0,0,0,0
10,2017-12-15,0,0,0,0
10,2017-12-16,0,0,0,0
10,2017-12-17,0,0,0,0
10,2017-12-18,0,0,0,0
10,2017-12-19,0,0,0,0
10,2017-12-20,0,0,0,0
10,2017-12-21,1,3.177883,0,0
10,2017-12-22,2,210.986756833,0,0
10,2017-12-23,2,131.0424295,1,0
10,2017-12-24,2,121.865423333,0,0
10,2017-12-25,0,0,0,0
10,2017-12-26,0,0,0,0
10,2017-12-27,0,0,0,0
10,2017-12-28,0,0,0,0
10,2017-12-29,1,50.1366648333,0,0
10,2017-12-30,1,155.6945175,0,0
10,2017-12-31,2,22.5360866667,0,0
10,2018-01-01,0,0,0,0
10,2018-01-02,0,0,0,0
10,2018-01-03,0,0,0,0
10,2018-01-04,1,28.2755396667,0,0
10,2018-01-05,1,73.6736293333,0,0
